task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,lr_scheduler,max_n_segments,input_size,num_mem_tokens,model_path,num_steps,best_valid_exact_match,key_size,value_size,num_pairs
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem4_bs2048_regular_bptt-2_2l2h/run_1,25000,0.8648889064788818,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem4_bs2048_regular_bptt-2_2l2h/run_1,22500,0.6315555572509766,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem4_bs2048_regular_bptt-2_2l2h/run_2,50000,0.8730000257492065,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem4_bs2048_regular_bptt-2_2l2h/run_3,50000,0.809333324432373,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_1,21250,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_1,21250,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_2,42500,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_3,42500,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_1,25000,0.6800000071525574,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_1,23750,0.6790000200271606,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_2,42500,0.687333345413208,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_3,25000,0.6676666736602783,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_1,21250,0.47999998927116394,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_1,25000,0.8962000012397766,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_1,127500,0.8154000043869019,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_2,42500,0.8256000280380249,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_3,50000,0.9891999959945679,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_1,23750,0.8954444527626038,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_1,23750,0.554444432258606,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_2,50000,0.9994444251060486,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem8_bs2048_regular_bptt-2_2l2h/run_3,50000,0.8978888988494873,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,1,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem1_bs2048_regular_bptt-2_4l4h/run_1,42500,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,1,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem1_bs2048_regular_bptt-2_4l4h/run_2,42500,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,1,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem1_bs2048_regular_bptt-2_4l4h/run_1,45000,0.6869999766349792,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,1,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem1_bs2048_regular_bptt-2_4l4h/run_2,50000,0.6853333115577698,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,1,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem1_bs2048_regular_bptt-2_4l4h/run_1,45000,0.7391111254692078,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,1,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem1_bs2048_regular_bptt-2_4l4h/run_2,47500,0.835444450378418,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,2,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem2_bs2048_regular_bptt-2_4l4h/run_1,42500,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,2,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem2_bs2048_regular_bptt-2_4l4h/run_2,42500,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,2,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem2_bs2048_regular_bptt-2_4l4h/run_1,47500,0.6869999766349792,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,2,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem2_bs2048_regular_bptt-2_4l4h/run_2,50000,0.6869999766349792,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,2,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem2_bs2048_regular_bptt-2_4l4h/run_1,50000,0.8126000165939331,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,2,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem2_bs2048_regular_bptt-2_4l4h/run_2,50000,0.8126000165939331,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,2,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem2_bs2048_regular_bptt-2_4l4h/run_1,45000,0.7116666436195374,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,2,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem2_bs2048_regular_bptt-2_4l4h/run_2,50000,0.7525555491447449,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem4_bs2048_regular_bptt-2_4l4h/run_1,42500,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem4_bs2048_regular_bptt-2_4l4h/run_2,42500,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem4_bs2048_regular_bptt-2_4l4h/run_1,50000,0.6880000233650208,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem4_bs2048_regular_bptt-2_4l4h/run_2,50000,0.6869999766349792,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem4_bs2048_regular_bptt-2_4l4h/run_1,45000,0.8256000280380249,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem4_bs2048_regular_bptt-2_4l4h/run_2,50000,0.9175999760627747,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem4_bs2048_regular_bptt-2_4l4h/run_1,50000,0.8581110835075378,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem4_bs2048_regular_bptt-2_4l4h/run_2,50000,0.8983333110809326,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-03_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem4_bs2048_regular_bptt-2_2l2h/run_5,21000,0.9998000264167786,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-03_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem4_bs2048_regular_bptt-2_2l2h/run_5,47500,0.903333306312561,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-03_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem4_bs2048_regular_bptt-2_2l2h/run_5,15000,0.6869999766349792,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_2l2h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.001,2048,linear,2,,4,../runs/associative_retrieval_v2//lr1e-03_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem4_bs2048_regular_bptt-2_2l2h/run_6,50000,0.687666654586792,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem8_bs2048_regular_bptt-2_4l4h/run_1,42500,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v1-p1-2x2048_mem8_bs2048_regular_bptt-2_4l4h/run_2,42500,0.5,4,1,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem8_bs2048_regular_bptt-2_4l4h/run_1,50000,0.7026666402816772,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v2-p1-2x2048_mem8_bs2048_regular_bptt-2_4l4h/run_2,42500,0.6866666674613953,4,2,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem8_bs2048_regular_bptt-2_4l4h/run_1,50000,0.8256000280380249,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v4-p1-2x2048_mem8_bs2048_regular_bptt-2_4l4h/run_2,50000,0.7982000112533569,4,4,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem8_bs2048_regular_bptt-2_4l4h/run_1,50000,0.8797777891159058,4,8,1
associative_retrieval_v2,,/home/jovyan/rmt/wip/base_models/gptconfigs/neox_tiny_4l4h.json,base_models.modeling_gpt_neox:GPTNeoXForCausalLM,decoder,0.0001,2048,linear,2,,8,../runs/associative_retrieval_v2//lr1e-04_linear_adamw_wd1e-03_k4-v8-p1-2x2048_mem8_bs2048_regular_bptt-2_4l4h/run_2,50000,0.8968889117240906,4,8,1
