from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_exact_match
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,2,linear,998,2,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs128_regular_3-2seg_eval/run_1,False,,False,,,99.80000305175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3493,7,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_regular_2-7seg_eval/run_2,False,,False,,,65.8499984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3493,7,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_regular_2-7seg_eval/run_1,False,,False,,,60.04999923706055
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,4,1,linear,1021952,2048,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1021952-512-{2048}seg_mem10_bs128_regular_7-2048seg_eval/run_2,False,,False,,,83.94999694824219
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,4,1,linear,1021952,2048,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1021952-512-{2048}seg_mem10_bs128_regular_7-2048seg_eval/run_2,False,,False,,,82.94999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4990,10,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_regular_1-10seg_eval/run_2,False,,False,,,16.25
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4990,10,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_regular_1-10seg_eval/run_1,False,,False,,,17.200000762939453
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,4491,9,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs128_regular_3-9seg_eval/run_1,False,,False,,,68.69999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,6487,13,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs128_regular_5-13seg_eval/run_1,False,,False,,,91.8499984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,2,4,constant_with_warmup,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/constant_with_warmup_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_regular_from_cpt_2-3/run_1,False,,False,,600.0,89.69999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3493,7,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_regular_3-7seg_eval/run_1,False,,False,,,77.3499984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,4491,9,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs128_regular_6-9seg_eval/run_1,False,,False,,,96.80000305175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,1,linear,1996,4,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs128_regular_8-4seg_eval/run_1,False,,False,,,99.9000015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,7485,15,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_regular_8-15seg_eval/run_1,False,,False,,,92.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,1,linear,3493,7,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_regular_8-7seg_eval/run_1,False,,False,,,99.5999984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,6487,13,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs128_regular_3-13seg_eval/run_1,False,,False,,,57.29999923706055
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,3992,8,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs128_regular_7-8seg_eval/run_1,False,,False,,,97.3499984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,7485,15,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_regular_7-15seg_eval/run_1,False,,False,,,90.94999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,constant_with_warmup,998,2,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/constant_with_warmup_adamw_wd1e-03_998-512-{2}seg_mem10_bs32_regular_from_cpt_1-2/run_1,False,,False,,10000.0,98.19999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,4491,9,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs128_regular_4-9seg_eval/run_2,False,,False,,,97.1500015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,4491,9,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4491-512-{9}seg_mem10_bs128_regular_4-9seg_eval/run_1,False,,False,,,93.05000305175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,5988,12,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs128_regular_1-12seg_eval/run_2,False,,False,,,17.799999237060547
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,5988,12,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5988-512-{12}seg_mem10_bs128_regular_1-12seg_eval/run_1,False,,False,,,16.149999618530273
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs128_regular_1-5seg_eval/run_2,False,,False,,,18.25
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs128_regular_1-5seg_eval/run_1,False,,False,,,14.449999809265137
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,3992,8,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs128_regular_3-8seg_eval/run_1,False,,False,,,73.4000015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,2,linear,1996,4,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs128_regular_1-4seg_eval/run_2,False,,False,,,18.200000762939453
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,2,linear,1996,4,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1996-512-{4}seg_mem10_bs128_regular_1-4seg_eval/run_1,False,,False,,,18.350000381469727
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_regular_from_cpt_0-1/run_2,False,,False,,6000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_regular_from_cpt_0-1/run_1,False,,False,,120.0,17.299999237060547
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,4,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs32_regular_from_cpt_0-1/run_1,False,,False,,6000.0,99.5999984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs128_regular_2-5seg_eval/run_2,False,,False,,,76.4000015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,2495,5,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2495-512-{5}seg_mem10_bs128_regular_2-5seg_eval/run_1,False,,False,,,74.25
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,2,linear,998,2,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs128_regular_2-2seg_eval/run_2,False,,False,,,98.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,2,linear,998,2,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs128_regular_2-2seg_eval/run_1,False,,False,,,95.1500015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,1,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_6-1seg_eval/run_2,False,,False,,,52.849998474121094
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,1,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_6-1seg_eval/run_1,False,,False,,,56.45000076293945
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,6487,13,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs128_regular_6-13seg_eval/run_1,False,,False,,,91.80000305175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,6487,13,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs128_regular_1-13seg_eval/run_2,False,,False,,,18.5
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,6487,13,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6487-512-{13}seg_mem10_bs128_regular_1-13seg_eval/run_1,False,,False,,,18.600000381469727
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,2,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_3-1seg_eval/run_1,False,,False,,,56.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,1,linear,5489,11,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs128_regular_8-11seg_eval/run_1,False,,False,,,93.5
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,1,linear,3493,7,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_regular_4-7seg_eval/run_2,False,,False,,,98.19999694824219
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,1,linear,3493,7,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_regular_4-7seg_eval/run_1,False,,False,,,98.75
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,1,linear,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs128_regular_4-3seg_eval/run_2,False,,False,,,99.80000305175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,32,1,linear,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs128_regular_4-3seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3493,7,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_regular_1-7seg_eval/run_2,False,,False,,,18.600000381469727
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,2,linear,3493,7,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_regular_1-7seg_eval/run_1,False,,False,,,16.350000381469727
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,5489,11,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs128_regular_2-11seg_eval/run_2,False,,False,,,48.54999923706055
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,5489,11,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_5489-512-{11}seg_mem10_bs128_regular_2-11seg_eval/run_1,False,,False,,,36.900001525878906
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,32,1,linear,63872,128,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_63872-512-{128}seg_mem10_bs128_regular_7-128seg_eval/run_2,False,,False,,,89.6500015258789
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,32,1,linear,63872,128,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_63872-512-{128}seg_mem10_bs128_regular_7-128seg_eval/run_2,False,,False,,,88.9000015258789
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,32,1,linear,63872,128,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_63872-512-{128}seg_mem10_bs128_regular_7-128seg_eval/run_1,False,,False,,,83.5
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,1,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_5-1seg_eval/run_2,False,,False,,,55.849998474121094
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,1,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_5-1seg_eval/run_1,False,,False,,,51.79999923706055
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,4990,10,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_regular_7-10seg_eval/run_1,False,,False,,,96.1500015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,8,linear,3992,8,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs32_regular_from_cpt_7-8/run_2,False,,False,,20000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,1,8,linear,3992,8,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3992-512-{8}seg_mem10_bs32_regular_from_cpt_7-8/run_1,False,,False,,20000.0,99.5999984741211
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,4,1,linear,2043904,4096,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_2043904-512-{4096}seg_mem10_bs128_regular_7-4096seg_eval/run_2,False,,False,,,81.9000015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,16,1,linear,3493,7,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_3493-512-{7}seg_mem10_bs128_regular_6-7seg_eval/run_1,False,,False,,,99.1500015258789
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,7485,15,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_regular_1-15seg_eval/run_2,False,,False,,,17.200000762939453
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,7485,15,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_7485-512-{15}seg_mem10_bs128_regular_1-15seg_eval/run_1,False,,False,,,16.799999237060547
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,2,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_8-1seg_eval/run_1,False,,False,,,57.79999923706055
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,2,linear,499,1,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_499-512-{1}seg_mem10_bs128_regular_8-1seg_eval/run_1,False,,False,,,58.349998474121094
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,64,1,linear,998,2,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_998-512-{2}seg_mem10_bs128_regular_5-2seg_eval/run_1,False,,False,,,100.0
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,16,1,linear,127744,256,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_127744-512-{256}seg_mem10_bs128_regular_6-256seg_eval/run_2,False,,False,,,89.25
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,16,1,linear,127744,256,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_127744-512-{256}seg_mem10_bs128_regular_6-256seg_eval/run_2,False,,False,,,89.5999984741211
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,16,1,linear,127744,256,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_127744-512-{256}seg_mem10_bs128_regular_6-256seg_eval/run_1,False,,False,,,83.5999984741211
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,16,1,linear,127744,256,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_127744-512-{256}seg_mem10_bs128_regular_7-256seg_eval/run_2,False,,False,,,91.5999984741211
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,16,1,linear,127744,256,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_127744-512-{256}seg_mem10_bs128_regular_7-256seg_eval/run_2,False,,False,,,88.05000305175781
bert-base-cased,,modeling_rmt.experimental:RMTEncoderCPUOffload,encoder,1e-05,16,1,linear,127744,256,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_127744-512-{256}seg_mem10_bs128_regular_7-256seg_eval/run_1,False,,False,,,83.05000305175781
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,2,4,linear,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_regular_from_cpt_2-3/run_2,False,,False,,20000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-05,2,4,linear,1497,3,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_1497-512-{3}seg_mem10_bs32_regular_from_cpt_2-3/run_1,False,,False,,20000.0,100.0
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,4990,10,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_regular_4-10seg_eval/run_2,False,,False,,,95.25
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,1,linear,4990,10,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_4990-512-{10}seg_mem10_bs128_regular_4-10seg_eval/run_1,False,,False,,,93.3499984741211
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,6986,14,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs128_regular_2-14seg_eval/run_2,False,,False,,,42.70000076293945
bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,4,2,linear,6986,14,512,10,regular,../runs/curriculum_task/babilong_reasoning/bert-base-cased/linear_adamw_wd1e-03_6986-512-{14}seg_mem10_bs128_regular_2-14seg_eval/run_1,False,,False,,,30.649999618530273
