task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_loss,model_cpt,backbone_cpt,k1,k2,freeze_model_weights,use_truncated_backward,vary_n_segments
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,6120,6,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_6120-1024-6x1024_mem2_bs128_regular_bptt-1_from_cpt_1-6_eval/run_1,False,,False,,,1.895315170288086,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1020-1024-1x1024_mem2_bs32_regular_bptt-1_from_cpt_0-1/run_1,,-1,1,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1116,9,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1116-128-9x128_mem2_bs128_regular_bptt-3_from_cpt_3-9_eval/run_4,False,,False,,,2.053431272506714,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_4,,-1,3,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,1,linear,8160,8,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_8160-1024-8x1024_mem2_bs128_regular_bptt-2_from_cpt_2-8_eval/run_1,False,,False,,,1.5568091869354248,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2040-1024-2x1024_mem2_bs32_regular_bptt-2_from_cpt_1-2/run_1,,-1,2,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,1,linear,9180,9,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_9180-1024-9x1024_mem2_bs128_regular_bptt-4_from_cpt_4-9_eval/run_1,False,,False,,,1.5109059810638428,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderSaveLoss,decoder,1e-05,32,1,linear,744,6,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-6_from_cpt_6-6_eval/run_5,False,,False,,,1.8225361108779907,../runs/arxiv/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-6_from_cpt_5-6/run_4,,-1,6,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,744,6,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-6_from_cpt_6-6_eval/run_4,False,,False,,,1.8225550651550293,../runs/arxiv/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-6_from_cpt_5-6/run_4,,-1,6,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2520,10,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2520-256-10x256_mem2_bs128_regular_bptt-3_from_cpt_3-10_eval/run_4,False,,False,,,2.3772201538085938,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_4,,-1,3,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,2,linear,3060,3,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_3060-1024-3x1024_mem2_bs128_regular_bptt-4_from_cpt_4-3_eval/run_1,False,,False,,,1.6835370063781738,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,2,linear,9180,9,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_9180-1024-9x1024_mem2_bs128_regular_bptt-4_from_cpt_4-9_eval/run_1,False,,False,,,1.5526090860366821,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,2,linear,2040,2,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2040-1024-2x1024_mem2_bs128_regular_bptt-4_from_cpt_4-2_eval/run_1,False,,False,,,1.7740111351013184,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,2,linear,7140,7,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_7140-1024-7x1024_mem2_bs128_regular_bptt-4_from_cpt_4-7_eval/run_1,False,,False,,,1.5482655763626099,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,2,linear,6120,6,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_6120-1024-6x1024_mem2_bs128_regular_bptt-4_from_cpt_4-6_eval/run_1,False,,False,,,1.5452988147735596,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,2,linear,5100,5,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_5100-1024-5x1024_mem2_bs128_regular_bptt-4_from_cpt_4-5_eval/run_1,False,,False,,,1.5318456888198853,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,2,linear,4080,4,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs128_regular_bptt-4_from_cpt_4-4_eval/run_1,False,,False,,,1.52615225315094,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,2,linear,8160,8,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_8160-1024-8x1024_mem2_bs128_regular_bptt-4_from_cpt_4-8_eval/run_1,False,,False,,,1.5499807596206665,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,2,linear,10200,10,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_10200-1024-10x1024_mem2_bs128_regular_bptt-4_from_cpt_4-10_eval/run_1,False,,False,,,1.5551072359085083,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,2,linear,1020,1,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1020-1024-1x1024_mem2_bs128_regular_bptt-4_from_cpt_4-1_eval/run_1,False,,False,,,1.7770053148269653,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,372,3,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-5_from_cpt_5-3_eval/run_4,False,,False,,,2.1613266468048096,../runs/arxiv/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-5_from_cpt_4-5/run_4,,-1,5,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1116,9,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1116-128-9x128_mem2_bs128_regular_bptt-4_from_cpt_4-9_eval/run_4,False,,False,,,2.031791925430298,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_4,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,868,7,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_868-128-7x128_mem2_bs128_regular_bptt-4_from_cpt_4-7_eval/run_4,False,,False,,,2.0082173347473145,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_4,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,496,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-5x128_mem2_bs128_regular_bptt-5_from_cpt_5-5_noise-2_eval_+noise-1/run_4,False,,False,,,1.8840210437774658,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-5x128_mem2_bs32_regular_bptt-5_from_cpt_4-5_noise-2/run_4,,-1,5,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,496,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-5x128_mem2_bs128_regular_bptt-5_from_cpt_5-5_noise-2_eval_+noise-1/run_4,False,,False,,,1.8839797973632812,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-5x128_mem2_bs32_regular_bptt-5_from_cpt_4-5_noise-2/run_4,,-1,5,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,4,linear,992,8,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_992-128-8x128_mem2_bs32_regular_bptt-8_from_cpt_7-8/run_4,False,,False,,0.0,1.8366519212722778,../runs/arxiv/gpt2/linear_adamw_wd1e-03_868-128-7x128_mem2_bs32_regular_bptt-7_from_cpt_6-7/run_4,,-1,8,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,4,linear,992,8,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_992-128-8x128_mem2_bs32_regular_bptt-8_from_cpt_7-8/run_4,False,,False,,250000.0,1.8094866275787354,../runs/arxiv/gpt2/linear_adamw_wd1e-03_868-128-7x128_mem2_bs32_regular_bptt-7_from_cpt_6-7/run_4,,-1,8,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderXLCache,decoder,1e-05,128,1,linear,64,1,128,0.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_64-128-1x128_mem0_xl64_bs128_regular_bptt-5_from_cpt_5-1_eval/run_1,False,,False,,,2.503422498703003,../runs/arxiv/gpt2/linear_adamw_wd1e-03_320-128-5x128_mem0_xl64_bs32_regular_bptt-5_from_cpt_4-5/run_1,,-1,5,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2040,2,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2040-1024-2x1024_mem2_bs128_regular_bptt-4_from_cpt_4-2_eval/run_1,False,,False,,,1.7171822786331177,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderXLCache,decoder,1e-05,32,1,linear,256,4,128,0.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_256-128-4x128_mem0_xl64_bs128_regular_bptt-5_from_cpt_5-4_eval/run_1,False,,False,,,4.661935806274414,../runs/arxiv/gpt2/linear_adamw_wd1e-03_320-128-5x128_mem0_xl64_bs32_regular_bptt-5_from_cpt_4-5/run_1,,-1,5,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderXLCache,decoder,1e-05,64,1,linear,128,2,128,0.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_128-128-2x128_mem0_xl64_bs128_regular_bptt-5_from_cpt_5-2_eval/run_1,False,,False,,,3.0322694778442383,../runs/arxiv/gpt2/linear_adamw_wd1e-03_320-128-5x128_mem0_xl64_bs32_regular_bptt-5_from_cpt_4-5/run_1,,-1,5,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,744,6,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-4_from_cpt_4-6_eval/run_4,False,,False,,,1.9758141040802002,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_4,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,4080,4,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs128_regular_bptt-2_from_cpt_2-4_eval/run_1,False,,False,,,1.5510165691375732,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2040-1024-2x1024_mem2_bs32_regular_bptt-2_from_cpt_1-2/run_1,,-1,2,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,1,linear,7140,7,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_7140-1024-7x1024_mem2_bs128_regular_bptt-4_from_cpt_4-7_eval/run_1,False,,False,,,1.5055005550384521,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,1240,10,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1240-128-10x128_mem2_bs128_regular_bptt-4_from_cpt_4-10_eval/run_4,False,,False,,,2.034238815307617,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_4,,-1,4,False,False,
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-07,16,2,linear,128,1,128,,regular,../runs/arxiv/gpt2/lr5e-07_linear_adamw_wd1e-03_128-128-1x128_memNA_bs32_iters1500000_regular_continue/run_3,False,,False,,740000.0,2.1725199222564697,,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_128-128-1x128_memNA_bs32_iters1500000_regular/run_2/,-1,-1,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,4,1,linear,1020,1,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1020-1024-1x1024_mem2_bs32_regular_bptt-1_from_cpt_0-1/run_1,False,,False,,0.0,2.598695755004883,,,-1,1,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,4,1,linear,1020,1,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1020-1024-1x1024_mem2_bs32_regular_bptt-1_from_cpt_0-1/run_1,False,,False,,175000.0,1.678768515586853,,,-1,1,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,7140,7,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_7140-1024-7x1024_mem2_bs128_regular_bptt-1_from_cpt_1-7_eval/run_1,False,,False,,,1.8743293285369873,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1020-1024-1x1024_mem2_bs32_regular_bptt-1_from_cpt_0-1/run_1,,-1,1,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderMSCPUOffload,decoder,1e-05,16,1,linear,65280,64,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_65280-1024-64x1024_mem2_bs128_regular_bptt-4_from_cpt_4-64_eval/run_1,False,,False,,,1.515475869178772,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,6120,6,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_6120-1024-6x1024_mem2_bs128_regular_bptt-4_from_cpt_4-6_eval/run_1,False,,False,,,1.5009591579437256,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4080-1024-4x1024_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_1,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,992,8,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_992-128-8x128_mem2_bs128_regular_bptt-1_from_cpt_1-8_eval/run_4,False,,False,,,2.2655842304229736,../runs/arxiv/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs32_regular_bptt-1_from_cpt_0-1/run_4,,-1,1,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,1764,7,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1764-256-7x256_mem2_bs128_regular_bptt-2_from_cpt_2-7_eval/run_4,False,,False,,,2.2976090908050537,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-2_from_cpt_1-2/run_4,,-1,2,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,504,2,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_504-256-2x256_mem2_bs128_regular_bptt-3_from_cpt_3-2_eval/run_4,False,,False,,,2.3489696979522705,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_4,,-1,3,False,False,
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,4,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_2,False,,False,,1000.0,1.6966861486434937,,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters150000_regular/run_1,-1,-1,False,False,
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,4,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_2,False,,False,,0.0,1.6966861486434937,,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters150000_regular/run_1,-1,-1,False,False,
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,4,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_2,False,,False,,10000.0,1.6966861486434937,,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters150000_regular/run_1,-1,-1,False,False,
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,4,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_2,False,,False,,100000.0,1.6714823246002197,,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters150000_regular/run_1,-1,-1,False,False,
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,4,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_3,False,,False,,100000.0,1.6595929861068726,,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_2,-1,-1,False,False,
arxiv,gpt2,,transformers:AutoModelForCausalLM,decoder,5e-05,8,2,linear,1024,1,1024,,regular,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_4,False,,False,,100000.0,1.6541719436645508,,../runs/arxiv/gpt2/lr5e-05_linear_adamw_wd1e-03_1024-1024-1x1024_memNA_bs32_iters100000_regular/run_3,-1,-1,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,124,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_124-128-5x128_mem2_bs128_regular_bptt-5_from_cpt_5-5_noise-2_eval_+noise-8/run_4,False,,False,,,1.9564152956008911,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-5x128_mem2_bs32_regular_bptt-5_from_cpt_4-5_noise-2/run_4,,-1,5,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,1,1,linear,32640,32,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_32640-1024-32x1024_mem2_bs128_regular_bptt-1_from_cpt_1-32_eval/run_1,False,,False,,,1.9224873781204224,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1020-1024-1x1024_mem2_bs32_regular_bptt-1_from_cpt_0-1/run_1,,-1,1,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,248,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-5x128_mem2_bs128_regular_bptt-5_from_cpt_5-5_noise-2_eval_+noise-4/run_4,False,,False,,,1.9157829284667969,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-5x128_mem2_bs32_regular_bptt-5_from_cpt_4-5_noise-2/run_4,,-1,5,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,1,linear,2040,2,1024,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_2040-1024-2x1024_mem2_bs128_regular_bptt-3_from_cpt_3-2_eval/run_1,False,,False,,,1.6206742525100708,../runs/arxiv/gpt2/linear_adamw_wd1e-03_3060-1024-3x1024_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_1,,-1,3,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderXLCache,decoder,5e-05,8,4,linear,64,1,128,0.0,regular,../runs/arxiv/arxiv/gpt2/linear_adamw_wd1e-03_64-128-1x128_mem0_xl64_bs32_regular_bptt-1_from_cpt_0-1/run_1,False,,False,,250000.0,2.493598461151123,,,-1,1,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,4,linear,1116,9,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_1116-128-9x128_mem2_bs32_regular_bptt-9_from_cpt_8-9/run_4,False,,False,,250000.0,1.804606556892395,../runs/arxiv/gpt2/linear_adamw_wd1e-03_992-128-8x128_mem2_bs32_regular_bptt-8_from_cpt_7-8/run_4,,-1,9,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,4032,16,256,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_4032-256-16x256_mem2_bs128_regular_bptt-4_from_cpt_4-16_eval/run_4,False,,False,,,2.4826087951660156,../runs/arxiv/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_from_cpt_3-4/run_4,,-1,4,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,64,1,linear,248,2,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-5_from_cpt_5-2_eval/run_4,False,,False,,,2.1936612129211426,../runs/arxiv/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-5_from_cpt_4-5/run_4,,-1,5,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,128,1,linear,124,1,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs128_regular_bptt-6_from_cpt_6-1_eval/run_4,False,,False,,,2.4110915660858154,../runs/arxiv/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-6_from_cpt_5-6/run_4,,-1,6,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,8,4,linear,192,3,128,0.0,regular,../runs/arxiv/arxiv/gpt2/linear_adamw_wd1e-03_192-128-3x128_mem0_xl64_bs32_regular_bptt-3_from_cpt_2-3/run_1,False,,False,,217500.0,1.9455108642578125,../runs/arxiv/arxiv/gpt2/linear_adamw_wd1e-03_128-128-2x128_mem0_xl64_bs32_regular_bptt-2_from_cpt_1-2/run_1,,-1,3,False,False,
arxiv,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,620,5,128,2.0,regular,../runs/arxiv/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-3_from_cpt_3-5_eval/run_4,False,,False,,,2.026621103286743,../runs/arxiv/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-3_from_cpt_2-3/run_4,,-1,3,False,False,
